"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
-0.798025,1.354776,-1.170545,1.10065,1.090722,-0.335331,1.251417,0.33158,-1.234127,-0.760075,0.967538,0.576448,-0.036359,-0.553347,-0.880224,-0.38786,1.237453,0.859511,0.788685,0.313048,0.198319,0.492311,-0.015319,0.589797,0.082951,-0.431236,0.296607,0.187745,-0.90667852378835,0
-0.33912,1.101021,1.2867,0.066279,-0.011275,-0.997998,0.674749,-0.045581,-0.32175,-0.496175,-0.292948,-0.334485,-0.363644,-0.333665,0.946463,0.404583,0.036297,-0.080425,-0.087706,0.079746,-0.270118,-0.728383,-0.012414,0.321264,-0.177555,0.07351,0.243009,0.097156,-0.998408181413962,0
-3.499108,0.258555,-4.489558,4.853894,-6.974522,3.628382,5.431271,-1.946734,-0.77568,-1.987773,4.690396,-6.998042,1.454012,-3.738023,0.317742,-2.013543,-5.136135,-1.183822,1.663394,-3.042626,-1.052368,0.204817,-2.119007,0.170279,-0.393844,0.296367,1.985913,-0.900452,0.609319697643397,1
-4.280584,1.4211,-3.908229,2.942946,-0.076205,-2.002526,-2.874155,-0.856005,0.963674,-3.235439,3.341802,-7.56286,-1.847443,-11.571423,-1.481556,-6.180919,-9.285186,-3.921722,0.685511,-0.198963,-0.140062,-0.90772,-0.680108,-0.34917,0.056276,-1.149923,-1.809886,0.723051,-0.999021787461094,1
2.158559,-0.695979,-1.320582,-0.848687,-0.5534,-1.40565,-0.169619,-0.517607,-0.729686,0.826913,-0.39816,0.061611,1.477608,-0.215568,0.189409,0.822422,0.080606,-1.456178,0.39987,0.117778,0.469205,1.361687,-0.058188,0.144605,0.233148,0.058051,-0.037249,-0.056675,-0.956594041796354,0
-4.599447,2.76254,-4.65653,5.201403,-2.470388,-0.357618,-3.767189,0.061466,-1.8362,-1.470645,2.143931,-5.839736,0.153012,-6.177365,-0.785416,-4.510523,-10.340513,-4.181178,-0.376136,-1.000658,1.58148,0.261333,0.621415,0.99411,-0.687853,-0.337531,-1.612791,1.231425,-0.916985326811916,1
-13.68076,6.990389,-13.770001,8.694897,-11.426968,-2.919845,-14.594562,8.622905,-8.090697,-12.780634,5.330601,-11.898065,1.595993,-9.560169,0.596404,-11.380996,-21.536802,-8.485356,3.517611,-0.877392,2.989553,0.497599,-0.50929,0.732503,0.280528,0.280037,-1.406687,-0.663643,-0.999324144064028,1
1.11856,1.291858,-1.298805,2.135772,0.772204,-1.147291,0.390578,-0.107072,-0.038339,-2.152519,1.352753,0.092849,0.273153,-5.012202,0.303552,0.731437,4.152086,0.985358,-1.229254,-0.023576,-0.346374,-0.663588,-0.102326,0.017911,0.650302,-0.332366,0.105949,0.128124,-0.999110715873722,1
2.358776,-1.224138,-1.460997,-1.604477,-0.774832,-0.801475,-0.708578,-0.349736,-1.356942,1.555486,-1.651199,-0.841574,0.611667,-0.366211,-0.618596,-0.698005,0.426503,-0.351995,0.41592,-0.417424,-0.437879,-0.72487,0.210471,-0.750717,-0.081917,-0.282587,-0.006804,-0.0619,-0.983103601600711,0
-3.951209,2.881805,-6.42149,2.434181,-1.327325,-2.122106,-3.227533,-0.68556,0.775985,-4.723092,4.921657,-8.75277,1.520198,-8.552023,0.351976,-4.53403,-6.465409,-1.89031,0.17484,-0.669351,1.410479,0.279403,0.570821,0.656271,-0.298601,-0.407571,-1.378703,1.37913,-0.953143619386394,1
-0.491739,0.929526,1.363528,0.673551,0.183064,-0.237962,0.527734,0.150078,-0.613016,0.119292,0.784371,0.025171,-0.824575,0.601797,0.570376,0.121652,-0.546499,0.802561,0.83242,0.170573,0.048456,0.159318,-0.120501,-0.025853,-0.18559,-0.393684,0.387181,0.199942,-0.982214317474433,0
2.165567,-1.330348,-1.628325,-1.930749,-0.152561,0.555046,-0.883226,0.142086,-1.966493,1.698076,1.291553,-0.089968,0.178415,0.309872,0.246982,-1.282487,0.980461,-1.241074,-0.821221,-0.515567,-0.191451,-0.085317,0.324225,-1.464748,-0.400629,-0.21257,0.023742,-0.08092,-0.977812361049355,0
0.054682,1.8565,-4.075451,4.100098,-0.800931,-0.292502,-2.317431,1.189747,-0.786238,-3.906746,2.993489,-3.613125,-1.727297,-7.364639,-0.343296,-2.577635,-0.515302,1.109107,2.351151,0.509559,0.618248,0.800932,0.130016,0.288946,-0.366658,0.030307,0.431182,0.110698,-0.928056914184082,1
-0.234922,0.355413,1.972183,-1.255593,-0.681387,-0.665732,0.05911,-0.003153,1.122451,-1.481246,-0.473852,0.922184,0.913514,-0.49935,0.933898,-0.560472,-0.207707,0.380542,0.574336,-0.003469,0.22067,0.912107,-0.286338,0.451208,0.188315,-0.531846,0.123185,0.039581,-0.999110715873722,1
-2.40558,3.738235,-2.317843,1.367442,0.394001,1.919938,-3.106942,-10.764403,3.353525,0.369936,0.382172,-2.262933,1.210605,-1.880619,-0.93416,0.235477,3.321569,1.906271,-0.581356,-2.140874,10.005998,-2.454964,1.684957,0.118263,-1.53138,-0.695308,-0.152502,-0.138866,-0.993783903957314,1
-3.253492,0.722566,-0.588286,-1.42352,0.891438,-1.267271,-0.6936,-3.91432,0.088273,-0.986575,-1.182481,0.189752,-0.857399,1.041296,-0.265925,0.533088,-0.407694,-0.479083,-1.123459,-1.867414,3.532849,-1.901598,-0.701985,-0.018122,0.161238,-0.283003,0.617261,-0.512807,-0.964428634948866,0
1.216483,-1.951409,-1.02973,0.844433,-1.01124,0.13654,-0.141789,-0.098702,-0.628523,0.953713,0.344561,0.928017,0.859824,0.104793,-0.505893,-1.094585,-0.65648,1.842801,-1.05958,0.259499,-0.014082,-0.380449,-0.169088,-0.432185,-0.31119,-0.713432,-0.011282,0.03233,-0.608714984437528,0
-19.139733,9.286847,-20.134992,7.818673,-15.652208,-1.668348,-21.340478,0.6419,-8.55011,-16.649628,4.818152,-9.445315,1.317056,-7.243461,0.83091,-9.533257,-18.750641,-8.092649,3.326758,0.427203,-2.182692,0.520543,-0.760556,0.662767,-0.948454,0.121796,-3.381843,-1.256524,-0.875589150733659,1
-1.299254,0.749219,-0.139675,-1.338462,0.85313,-0.833496,0.914209,0.212983,0.156848,-1.232324,-1.61034,-0.009815,-0.655394,0.43776,-1.08152,0.197524,-0.685309,-0.473774,-0.91113,-0.646212,-0.164513,-0.473655,0.268275,0.522462,-0.095425,-0.823767,-0.170222,0.033739,-0.979893285904847,0
-4.430087,-5.711542,-1.155118,2.09955,-2.669304,0.765036,3.289927,0.08549,-2.33695,-0.643623,-0.566722,0.1602,1.736171,0.585806,1.352598,-1.70689,0.423495,1.665997,-0.916448,3.302007,0.959892,-0.084701,3.329512,-0.070674,-0.299104,-0.389115,-0.274083,-0.156297,0.23223654957759,0
1.852889,1.069593,-1.776101,4.61741,0.770413,-0.400859,-0.04097,0.08951,-0.217705,-0.373927,-0.688454,-1.463207,-1.624155,-4.252466,-1.340176,1.732873,2.934481,1.437197,-1.923309,-0.288392,-0.157869,-0.176244,0.027437,-0.468006,0.058063,0.148263,0.042278,0.040573,-0.999110715873722,1
-2.027135,-1.13189,-1.135194,1.086963,-0.010547,0.423797,3.79088,-1.155595,-0.063434,1.334414,1.032016,-0.722023,-1.53324,0.334119,0.297479,-0.429392,-0.824644,0.489668,0.873344,0.033804,-0.315105,0.57552,0.490842,0.756502,-0.142685,-0.602777,0.508712,-0.091646,-0.435927078701645,1
-27.848181,15.598193,-28.923756,6.418442,-20.346228,-4.828202,-19.210896,18.329406,-3.668735,-8.009159,4.303096,-6.00866,1.138969,-5.580447,-0.110737,-5.491073,-11.588544,-4.71542,0.734573,1.697856,1.802149,-2.062934,-1.269843,0.165409,1.999499,-0.211059,1.324809,0.38809,-0.911080480213428,1
-7.923891,-5.19836,-3.000024,4.420666,2.272194,-3.394483,-5.283435,0.131619,0.658176,-0.794994,3.266066,-2.719185,-0.124104,-5.274866,0.638575,-2.99583,-4.698433,-1.711871,3.025261,-2.169811,-0.734308,-0.599926,-4.908301,0.41017,-1.16766,0.520508,1.937421,-1.552593,-0.989052912405514,1
1.861379,-0.522371,-1.518936,0.367162,0.919412,1.701277,-0.344886,0.456781,0.803269,-0.017378,0.625607,1.288865,-0.353707,0.119099,-1.276492,-1.475182,0.691645,-1.497432,-0.360812,-0.284156,0.165759,0.911412,0.033593,-0.640926,0.109419,0.618759,-0.007174,-0.087134,-0.982258781680747,0
-0.930149,0.291873,2.363718,-0.995319,-0.610913,-0.124068,1.563057,-0.485541,0.039959,-0.573449,0.222072,-0.325258,-0.404146,-0.415005,1.074337,0.193237,-0.447177,-0.882732,-0.985949,0.061273,-0.192818,-0.326398,0.003109,0.416542,-0.140256,0.65377,-0.428585,-0.417909,-0.837687861271676,0
-1.897477,2.061804,-0.176479,-0.156969,-0.652516,-0.191751,-0.568779,1.552963,-0.704993,-0.435351,0.952249,0.892991,-0.09882,0.654235,0.425071,0.729981,0.421582,0.143435,-0.106586,0.005889,-0.146013,-0.631576,0.156492,-0.384307,-0.054638,0.122491,0.098902,-6.8e-05,-0.991116051578479,0
-1.259246,1.410992,0.467721,-0.035016,-0.465763,-0.71441,0.02291,0.682673,-0.620713,-0.705481,-1.219172,-0.019772,0.026349,0.780638,0.785037,0.572306,-0.257925,-0.074324,0.230075,-0.30443,-0.053884,-0.569017,0.098633,-0.134658,-0.571476,-0.002004,-0.402774,0.012673,-0.981120497999111,0
0.46975,-1.237555,-1.767341,4.83349,-0.268715,-0.51276,1.140149,-0.341273,-1.046351,0.085662,-0.000121,-0.054381,0.736192,-2.306645,-0.464003,1.672723,1.165737,0.561323,-2.300798,1.277315,0.303905,-0.647075,-0.373014,0.260801,-0.496566,-0.245973,-0.117858,0.144774,-0.356860827034237,1
-3.51903,4.140867,-3.628202,5.505672,-4.057463,-0.905945,-6.652031,2.634524,-4.679402,-6.546242,3.538202,-8.042285,1.697509,-8.051049,1.070457,-7.395957,-14.329626,-4.86801,2.463843,0.898723,1.582556,0.77871,-0.135707,-0.004278,0.032706,0.362014,0.900925,0.554897,-0.991880835927079,1
-0.840645,0.371933,-1.67377,-0.217042,0.562919,-0.667747,1.912954,0.017989,-0.529594,-0.773986,-1.508846,-0.002056,-0.032831,0.906244,-0.416162,-0.832379,-0.043569,-0.072868,0.504684,0.523597,0.431765,0.876228,0.393287,0.498302,-0.159742,-0.178062,0.244386,0.204605,-0.772601156069364,0
-1.554453,1.125224,1.152591,-0.369435,-0.295275,-0.334217,0.160742,0.028844,0.859962,-0.03583,-0.994713,0.416391,0.637432,-0.492424,0.388474,-0.32142,-0.316735,0.21967,0.133535,-0.139431,0.311648,1.135585,-0.169613,0.036729,0.01526,-0.168221,-0.670846,-0.029627,-0.997518897287683,0
-0.77765,0.512441,1.741119,-1.28616,-0.36082,-0.87116,0.551763,0.127111,-0.169172,-0.563524,1.248302,0.248994,-0.977689,0.336688,-0.108319,0.783111,-0.803074,0.204279,-0.476921,0.084797,0.00152,-0.114567,0.054097,0.540872,-0.410732,0.690621,0.233099,0.168705,-0.962996887505558,0
1.219996,0.395822,0.45045,0.768408,-0.469138,-1.238889,0.1554,-0.270222,-0.106986,-0.309061,0.356394,0.751308,0.938241,-0.419192,0.986755,0.348429,0.069495,-0.498251,-0.328692,-0.02743,-0.252987,-0.710815,0.154059,0.692897,0.195959,0.070868,-0.018986,0.037031,-0.992005335704758,0
-0.378338,0.852131,1.153796,0.303297,0.47625,0.22346,0.870078,0.107199,-0.917948,-0.347482,1.173854,0.831219,0.443924,0.374082,0.224882,-0.057261,-0.539336,0.116768,-0.191375,0.038246,0.191444,0.501355,-0.164155,-0.293511,0.228693,-0.339363,0.038782,0.013572,-0.953508225878168,0
-2.258847,1.236628,0.968084,-0.82505,-1.340015,-0.492442,-0.467012,1.076152,0.443664,-0.122033,0.746557,1.293077,0.082477,0.06763,-1.245353,0.490635,-0.157975,0.205355,-0.277772,0.2023,0.134377,0.5839,-0.133637,0.626978,-0.022185,0.97492,0.367607,0.248252,-0.964410849266341,0
2.001951,-0.338622,-0.531436,0.26286,-0.41716,-0.288993,-0.542535,0.035516,1.281797,-0.118382,-1.016211,0.05626,-0.356859,0.124226,1.106665,0.457081,-0.729133,0.095207,-0.105999,-0.207195,-0.149997,-0.398979,0.379363,0.514407,-0.419655,-0.62908,0.023621,-0.024971,-0.988421520675856,0
-3.632809,5.437263,-9.136521,10.307226,-5.42183,-2.864815,-10.634088,3.018127,-4.89164,-11.235048,8.788784,-18.553697,-0.339533,-15.623187,-0.188979,-12.427961,-20.159047,-6.888891,2.586093,1.354065,2.30988,0.97866,-0.09613,0.432377,-0.435628,0.650893,1.693608,0.857685,-0.992405513561583,1
-0.89828,1.1826,0.292244,-0.089799,2.237189,-0.618606,1.669437,-0.25379,-1.043827,-1.119159,1.054697,0.156295,-0.637226,-1.12545,-1.574904,0.035456,0.45962,0.593927,-0.690145,-0.003619,-0.01838,0.050924,-0.650468,0.576947,1.300363,-0.531076,-0.16853,-0.154417,-0.999110715873722,0
-2.880042,5.225442,-11.06333,6.689951,-5.759924,-2.244031,-11.199975,4.014722,-3.429304,-11.56195,10.446847,-15.479052,0.734442,-13.883779,0.82144,-11.911483,-18.103004,-6.837835,3.126929,1.191444,2.002883,0.351102,0.795255,-0.778379,-1.646815,0.487539,1.427713,0.583172,-0.999110715873722,1
-25.942434,14.601998,-27.36865,6.378395,-19.104033,-4.684806,-18.261393,17.052566,-3.742605,-8.233721,4.664836,-6.525668,0.923759,-6.325975,-0.070224,-5.83836,-12.061696,-4.773349,0.85297,1.667304,1.784316,-1.917759,-1.235787,0.161105,1.820378,-0.219359,1.388786,0.40681,-0.911080480213428,1
2.193083,-0.700945,-1.647414,-0.784727,-0.053093,-0.33842,-0.352535,-0.208497,-0.83215,1.132017,-0.133891,0.348002,0.777232,0.317236,-0.143728,-0.932699,-0.892224,1.910281,-0.325935,-0.510619,-0.143548,0.129587,-0.03434,-1.055454,0.049839,0.840127,-0.067053,-0.081934,-0.980524677634504,0
-1.927453,1.827621,-7.019495,5.348303,-2.739188,-2.107219,-5.015848,1.205868,-4.382713,-8.337707,7.190306,-9.424844,-0.223293,-12.875494,-0.071918,-6.299961,-12.719207,-3.740176,0.84406,2.172709,1.376938,-0.792017,-0.771414,-0.379574,0.718717,1.111151,1.277707,0.819081,-0.544464206313917,1
2.04393,-0.562628,-1.823845,-1.241019,-0.451122,-2.157466,0.448035,-0.506085,1.712318,-0.837128,-0.574358,0.049663,-1.895617,0.869113,0.393395,-1.40639,0.401737,-0.535929,0.904641,-0.278155,0.028812,0.238568,0.048865,0.480209,0.261711,-0.157291,-0.056369,-0.065711,-0.962676745220098,0
-0.911432,0.518353,2.660667,1.102011,0.003563,1.06517,-0.26002,0.437652,0.550468,-0.598801,-1.497103,0.835164,1.290561,-1.17533,-0.769711,-0.613194,0.094676,0.15491,0.991905,0.372658,-0.055726,0.260801,-0.300545,0.697933,0.596232,-0.386558,0.399178,0.166575,-0.982214317474433,0
-1.036589,0.426447,0.2968,-1.485146,2.083757,1.47719,1.149093,0.347848,-0.078326,-1.860048,1.0294,0.071262,-0.936904,-1.585625,-0.445135,-0.299795,1.209785,-0.337986,-0.9553,0.118191,-0.173037,-0.403269,-0.258529,-1.102749,0.669361,0.00321,-0.157204,-0.158832,-0.923948421520676,0
-4.075975,0.963031,-5.07607,4.955963,-0.161437,-2.832663,-7.619765,1.618895,-2.992092,-7.142199,6.278666,-9.407061,-1.818874,-10.739572,0.224206,-8.427083,-13.502153,-4.712968,2.630476,0.058861,1.030738,0.165328,-1.017502,-0.477983,-0.304987,-0.106089,1.899714,0.511462,-0.999110715873722,1
1.946754,-0.581398,-0.233863,0.426496,-0.948617,-0.40709,-0.812064,0.146576,1.194853,0.230561,0.536613,0.267857,-1.473835,0.264982,-0.232421,0.506205,-0.593647,0.647456,-0.004209,-0.288064,0.234114,0.804711,0.151925,0.102158,-0.315001,0.593372,-0.035681,-0.061749,-0.993748332592263,0
-0.458954,0.73316,1.922854,0.092723,-1.117316,-0.203329,-0.634316,0.664596,-0.224955,-0.504466,1.248147,1.16139,0.802155,0.062322,0.494373,1.001184,-0.763265,0.969718,-0.33931,-0.122218,0.437265,1.164366,0.001721,0.589618,-0.599933,0.333211,-0.048226,-0.015475,-0.995171187194309,0
-2.488363,4.359019,-7.77641,5.364027,-1.823877,-2.44514,-4.964221,1.48489,-2.947899,-7.17535,7.343652,-10.178996,2.142151,-8.983052,-0.473746,-8.143342,-9.785677,-3.08652,3.379713,0.792275,1.325672,1.021226,-0.266476,-0.37088,0.365535,0.081372,0.184983,-0.211582,-0.999110715873722,1
0.333499,1.699873,-2.596561,3.643945,-0.585068,-0.654659,-2.275789,0.675229,-2.042416,-2.834871,2.802005,-4.392732,-1.369671,-5.327287,0.163159,-1.359389,-5.095183,-0.338013,-0.124138,0.329342,0.469212,-0.144363,-0.317981,-0.769644,0.807855,0.228164,0.551002,0.305473,-0.983139172965763,1
-11.205461,7.914633,-13.987752,4.333341,-8.48497,-3.506561,-8.935243,7.704449,-2.336584,-5.927359,2.470401,-5.788517,-0.391939,-6.527462,0.899859,-3.847293,-6.700637,-2.492616,0.469554,0.860912,0.942593,-0.987848,-0.279446,-0.027299,0.644344,-0.263078,1.084023,0.211933,-0.911080480213428,1
1.294884,-0.69696,0.028664,-0.719048,-0.567194,0.122706,-0.64459,0.2227,-0.773952,0.711408,1.376566,-0.50924,-1.781462,0.384491,-0.245069,0.206901,1.029449,-1.871935,0.390848,-0.115643,0.238795,0.699574,-0.096148,-0.280597,0.554883,-0.017447,0.009416,-0.01678,-0.991107158737217,0
1.176633,3.141918,-6.140445,5.521821,1.768515,-1.727186,-0.932429,0.292797,-3.156827,-3.89824,4.77672,-4.152499,-0.472991,-10.258851,-0.533456,0.458139,0.167602,1.404311,-1.874015,0.329568,0.129372,-0.803021,-0.074098,-0.031084,0.375366,0.065897,0.488258,0.325872,-1,1
-1.268495,-0.573671,1.01029,-1.169329,-1.178716,-0.658366,-0.459098,0.608643,-0.437087,-0.14185,-1.70993,-1.579234,-2.165803,0.599547,1.051278,-1.188445,0.090144,2.083094,-0.834821,-0.199982,-0.01818,-0.000842,0.132897,-0.101005,-0.185162,0.189267,0.230952,0.057359,-0.895126722987995,0
1.917827,0.951967,-2.059206,3.833998,1.668192,0.769826,0.232463,0.107941,-1.143646,0.541699,0.301977,0.257697,0.709148,-2.420716,-1.99774,1.506696,0.799832,1.162764,-1.150627,-0.115922,0.015255,0.239994,-0.111916,-0.380576,0.370995,0.189117,-0.005823,-0.012105,-0.991809693196976,1
2.181479,-1.708338,-0.481142,-1.586508,-1.593448,-0.070428,-1.598844,0.037015,-0.986951,1.671576,0.133547,-0.165876,0.611492,-0.625787,-0.800562,-0.049011,0.001472,0.952866,0.118149,-0.33227,0.090832,0.765135,0.060142,-0.475407,-0.18634,0.017461,0.035805,-0.050779,-0.956220542463317,0
-3.821939,5.667247,-9.244963,8.246147,-4.368286,-3.450735,-8.427378,2.305609,-5.338079,-12.011161,8.621255,-18.683715,-0.962073,-15.297656,-2.414132,-12.105602,-21.338195,-8.045436,0.156015,1.115247,1.99052,0.083353,-0.062264,0.390188,0.329884,0.098017,1.86957,1.00085,-0.932538906180525,1
-0.912628,0.108692,2.022717,-0.695412,0.110455,0.436814,0.751582,-0.088236,1.229911,-1.149001,1.860576,-2.082167,1.669531,1.310158,-0.376579,0.231545,-0.131357,1.236314,0.181413,0.424937,0.148672,0.538489,-0.111663,0.727308,0.534552,0.151186,-0.208413,-0.155528,-0.868448199199644,0
-7.427924,2.948209,-8.67855,5.185303,-4.76109,-0.957095,-7.77338,0.717309,-3.682359,-8.40315,5.705206,-8.640746,-1.602925,-9.466139,0.137324,-7.303243,-12.448039,-4.332834,2.35203,-0.123085,-0.299847,0.610479,0.789023,-0.564512,0.201196,-0.111225,1.144599,0.10228,-0.884001778568253,1
-0.434989,0.446408,1.370042,0.978128,0.32626,-0.841871,0.986909,-0.348467,-0.422262,-0.020451,-0.551216,-0.547513,-0.607287,0.281342,1.125729,-0.372282,-0.256889,0.197158,0.427831,0.253922,0.163703,0.461318,0.016327,0.371458,-0.264073,-0.363241,-0.028045,-0.049245,-0.93428190306803,0
-6.713407,3.921104,-9.746678,5.148263,-5.151563,-2.099389,-5.937767,3.57878,-4.684952,-8.537758,6.348979,-8.681609,0.251179,-11.608002,-0.351569,-5.363566,-11.939092,-3.583603,0.897402,0.135711,0.954272,-0.451086,0.127214,-0.33945,0.394096,1.075295,1.649906,-0.394905,-0.775082258781681,1
-1.672781,-0.297911,1.100069,0.536479,-1.03361,-0.089811,0.223878,0.313842,-1.429984,0.152141,-1.612647,-1.007158,-0.799682,0.433295,0.711001,-1.546676,0.281864,1.817797,-0.099032,-0.535238,-0.285006,-0.52076,-0.389063,-0.078039,0.430967,-0.374025,0.057859,-0.21805,-0.819475322365496,0
1.104826,-0.972199,0.380303,-0.607971,-1.330179,-0.85893,-0.500189,-0.071808,-0.933658,0.774233,1.479676,-0.384746,-0.949049,0.307481,0.194478,1.345813,0.120158,-0.822184,0.69633,0.272408,0.242604,0.231688,-0.104167,0.525336,0.311374,-0.292783,-0.03002,0.029105,-0.875500222321032,0
-26.457745,16.497472,-30.177317,8.904157,-17.8926,-1.227904,-31.197329,-11.43892,-9.462573,-22.187089,4.419997,-10.592305,-0.703796,-3.926207,-2.400246,-6.80989,-12.462315,-5.501051,-0.56794,2.812241,-8.755698,3.460893,0.896538,0.254836,-0.738097,-0.966564,-7.263482,-1.324884,-0.999110715873722,1
-0.754087,0.220425,2.278073,1.460914,-0.12175,0.824834,-0.480567,0.503645,0.324191,-0.099794,0.561216,0.548081,-1.028945,-0.237161,-0.831103,-0.940218,0.512071,0.313494,1.011502,-0.02974,0.271328,1.034171,-0.197874,0.062144,-0.22936,-0.070592,0.061022,0.205449,-1,0
1.265887,-0.789935,0.482561,-0.774914,-0.958618,-0.280356,-0.676826,-0.144538,-0.672767,0.512144,-0.772332,-0.10538,1.810321,-0.665986,0.905109,1.605968,-0.260814,-1.074193,0.686825,0.382459,0.138549,0.183806,-0.156932,-0.409935,0.392428,-0.260007,0.021163,0.037376,-0.909702089817697,0
1.557266,-0.358218,-2.001823,1.052315,-0.116537,-1.414099,0.461247,-0.247624,0.621483,-0.974455,1.783666,0.705384,-0.976859,-1.704917,-0.842408,0.137786,1.662843,0.859247,-0.079118,0.16198,0.024624,-0.136133,-0.04223,0.366447,-0.013229,-0.367457,-0.025988,0.022031,-0.819128501556247,0
-0.585774,1.002135,1.789423,0.359164,-0.112756,-0.167794,0.443757,-0.032726,-0.106707,-0.289353,-0.94082,-0.155169,0.318469,-0.131759,1.115108,0.505736,-0.802282,0.346016,-0.136953,-0.08444,0.018606,-0.037538,-0.140054,-0.148032,-0.092929,-0.547356,-0.158664,0.067343,-0.980435749221876,0
-0.715414,0.60859,1.155501,-0.267565,-0.563748,-0.618898,0.698308,0.069837,-0.133341,-1.025335,1.500629,-0.417898,-1.590295,-1.074999,0.288234,1.377769,0.223887,1.311073,-0.896072,-0.186978,0.130749,0.239389,-0.090227,0.411572,-0.216126,0.353896,-0.062361,0.008433,-0.885282347710093,1
-2.058407,0.177373,-1.910888,-0.13722,1.618153,-1.855553,0.660412,0.313172,-0.978667,-0.606015,0.154722,0.816929,-0.27088,1.667307,-0.858815,-0.800553,-0.05875,0.45715,0.964333,-0.52155,0.512508,1.3821,-0.498301,-0.231021,0.399651,-0.236228,-0.239211,-0.053198,-0.984161849710983,0
-1.345752,-0.25213,0.957038,0.749158,1.701528,4.581809,-1.799322,1.923371,0.821863,-0.528282,-1.462843,0.452653,-0.160284,-0.648047,-1.081897,-0.572789,0.377734,0.573138,1.644952,0.379129,0.034683,0.207959,-0.237936,1.057525,0.131395,-0.09725,0.372563,0.021231,-0.999110715873722,0
-4.710529,8.636214,-15.496222,10.313349,-4.351341,-3.322689,-10.788373,5.060381,-5.689311,-11.712187,11.152491,-16.558197,0.302645,-17.475921,-0.412393,-10.222203,-13.799148,-5.008585,1.162026,1.43424,1.990545,0.223785,0.554408,-1.204042,-0.450685,0.641836,1.605958,0.721644,-0.999110715873722,1
-2.630598,5.125759,-6.092255,5.527393,1.605145,-2.319884,-3.207076,-1.482583,-5.074871,-6.778331,5.725255,-6.949172,-3.127795,-11.090425,-0.800273,-1.707501,-1.685473,0.274891,-2.028885,0.948864,-0.527474,0.220546,-1.37111,-0.504899,0.382307,0.395528,0.782036,0.628528,-0.999110715873722,1
-1.611877,-0.40841,-3.829762,6.249462,-3.360922,1.147964,1.858425,0.474858,-3.838399,-1.445375,2.1139,-3.259702,-0.315347,-1.808103,-0.741877,-2.98692,-4.815863,-1.271655,1.701685,2.425677,1.245582,0.616383,2.251439,-0.066096,0.53871,0.541325,-0.136243,-0.009852,-0.114032903512672,1
1.183931,3.05725,-6.161997,5.543972,1.617041,-1.848006,-1.005508,0.339937,-2.959806,-3.851722,4.513355,-4.858312,-1.765734,-10.006243,-0.439394,0.574875,0.18847,1.649224,-1.796739,0.252571,0.109185,-0.931072,-0.064175,-0.007013,0.345419,0.064558,0.476629,0.32374,-1,1
-3.61385,-0.922136,-4.749887,3.373001,-0.545207,-1.171301,-4.172315,1.517016,-1.775833,-3.754054,2.731576,-3.489375,1.54738,-4.571268,-0.517959,-4.239087,-9.250635,-2.434828,1.987386,-0.320541,0.786787,0.893065,1.034907,0.097671,-1.345551,-0.788329,1.055442,0.099971,-0.871231658514895,1
-1.869905,0.453542,1.624152,0.284899,0.721902,-0.603,0.524039,0.142821,-0.739785,-0.688507,-0.210928,0.697326,1.13806,0.066775,0.614992,0.125682,-0.442398,-0.681914,-1.273885,-0.173551,0.005016,-0.018284,-0.575848,0.121745,0.388224,-0.550382,-0.175991,-0.47833,-0.959092930191196,0
-10.040631,6.139183,-12.972972,7.740555,-8.684705,-3.837429,-11.907702,5.833273,-5.731054,-12.438945,6.989886,-16.21861,0.253303,-8.728645,-0.147529,-14.129855,-20.685028,-8.484449,4.851255,-0.082275,2.823431,1.153005,-0.567343,0.843012,0.549938,0.113892,-0.307375,0.061631,-0.999110715873722,1
-0.41982,-1.155978,-2.092516,2.78675,0.736297,-0.167292,1.600027,-0.117427,-0.796954,-0.13395,1.033032,-0.284368,-1.20828,-0.429212,0.248945,-0.928922,1.679986,1.315339,2.226161,1.275358,0.48064,0.533517,1.284645,0.516131,-0.602941,-0.305024,-0.021363,0.129096,-0.598692752334371,1
1.338104,-0.587704,0.720601,-0.302992,-1.201888,-0.597025,-0.841171,-0.032101,0.788075,0.33167,1.987295,-2.857783,0.108824,1.465351,-1.782326,0.752535,1.318502,-0.888597,0.958619,-0.085844,-0.123523,-0.124229,0.009204,0.474409,0.428037,-0.308517,-0.025959,-0.0043,-0.991107158737217,0
-0.647633,-0.120437,1.913866,-0.186138,-0.507135,1.109193,0.047092,0.399997,-1.43947,0.225851,1.123497,0.821993,0.634681,-0.188525,-0.185538,-1.98172,0.226859,1.172837,-1.39373,-0.270832,0.043273,0.609068,0.109015,-0.308694,-0.284024,-0.261765,0.193381,0.144179,-0.904846598488217,0
-10.632375,7.251936,-17.681072,8.204144,-10.166591,-4.510344,-12.981606,6.783589,-4.65933,-14.924655,8.389142,-16.465504,0.338517,-14.224404,0.556584,-11.683998,-15.841616,-5.7532,3.813041,-0.810146,2.715357,0.695603,-1.138122,0.459442,0.386337,0.522438,-1.416604,-0.488307,-0.832352156514006,1
